IP,SLOT,PORT,VLAN,ID_PORT,GPON,VENDOR
172.28.114.23,4,15,"2856, 840",12309288-75918981,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,4,16,"2856, 840",12309288-75855903,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,5,1,"2856, 840",12309294-75919171,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,5,2,"2856, 840",12309294-75856093,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,5,3,"2856, 840",12309294-75919172,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,5,4,"2856, 840",12309294-75856094,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,5,5,"2856, 840",12309294-75919173,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,5,6,"2856, 840",12309294-75856095,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,5,7,"2856, 840",12309294-75919174,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,5,8,"2856, 840",12309294-75856096,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,5,9,"2856, 840",12309294-75919175,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,5,10,"2856, 840",12309294-75856097,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,5,11,"2856, 840",12309294-75919176,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,5,12,"2856, 840",12309294-75856098,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,5,13,"2856, 840",12309294-75919177,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,5,14,"2856, 840",12309294-75856099,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,5,15,"2856, 840",12309294-75919178,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,5,16,"2856, 840",12309294-75856100,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,6,1,"2856, 840",12309304-75856707,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,6,2,"2856, 840",12309304-75856708,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,6,3,"2856, 840",12309304-75856709,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,6,4,"2856, 840",12309304-75856710,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,6,5,"2856, 840",12309304-75856711,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,6,6,"2856, 840",12309304-75856712,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,6,7,"2856, 840",12309304-75856713,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,6,8,"2856, 840",12309304-75856714,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,6,9,"2856, 840",12309304-75856715,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,6,10,"2856, 840",12309304-75856716,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,6,11,"2856, 840",12309304-75856717,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,6,12,"2856, 840",12309304-75856718,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,6,13,"2856, 840",12309304-75856719,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,6,14,"2856, 840",12309304-75856720,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,6,15,"2856, 840",12309304-75856721,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,6,16,"2856, 840",12309304-75856722,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,7,1,"2856, 840",12309319-75857435,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,7,2,"2856, 840",12309319-75857436,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,7,3,"2856, 840",12309319-75857437,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,7,4,"2856, 840",12309319-75857438,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,7,5,"2856, 840",12309319-75857439,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,7,6,"2856, 840",12309319-75857440,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,7,7,"2856, 840",12309319-75857441,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,7,8,"2856, 840",12309319-75857442,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,7,9,"2856, 840",12309319-75857443,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,7,10,"2856, 840",12309319-75857444,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,7,11,"2856, 840",12309319-75857445,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,7,12,"2856, 840",12309319-75857446,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,7,13,"2856, 840",12309319-75857447,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,7,14,"2856, 840",12309319-75857448,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,7,15,"2856, 840",12309319-75857449,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,7,16,"2856, 840",12309319-75857450,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,11,1,"2856, 840",211128448-1068675100,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,11,1,"2856, 840",211128448-1068675100,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,11,2,"2856, 840",211128448-1061509817,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,11,2,"2856, 840",211128448-1061509817,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,11,3,"2856, 840",211128448-1068675101,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,11,3,"2856, 840",211128448-1068675101,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,11,4,"2856, 840",211128448-1061509818,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,11,4,"2856, 840",211128448-1061509818,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,11,5,"2856, 840",211128448-1068675102,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,11,5,"2856, 840",211128448-1068675102,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,11,6,"2856, 840",211128448-1061509819,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,11,6,"2856, 840",211128448-1061509819,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,11,7,"2856, 840",211128448-1068675103,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,11,7,"2856, 840",211128448-1068675103,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,11,8,"2856, 840",211128448-1061509820,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,11,8,"2856, 840",211128448-1061509820,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,11,9,"2856, 840",211128448-1068675104,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,11,9,"2856, 840",211128448-1068675104,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,11,10,"2856, 840",211128448-1061509821,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,11,10,"2856, 840",211128448-1061509821,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,11,11,"2856, 840",211128448-1068675105,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,11,11,"2856, 840",211128448-1068675105,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,11,12,"2856, 840",211128448-1061509822,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,11,12,"2856, 840",211128448-1061509822,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,11,13,"2856, 840",211128448-1068675106,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,11,13,"2856, 840",211128448-1068675106,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,11,14,"2856, 840",211128448-1061509823,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,11,14,"2856, 840",211128448-1061509823,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,11,15,"2856, 840",211128448-1068675107,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,11,15,"2856, 840",211128448-1068675107,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,11,16,"2856, 840",211128448-1061509824,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,11,16,"2856, 840",211128448-1061509824,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,12,1,"2856, 840",213153306-1080833363,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,12,2,"2856, 840",213153306-1080779694,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,12,3,"2856, 840",213153306-1080833364,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,12,4,"2856, 840",213153306-1080779695,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,12,5,"2856, 840",213153306-1080833365,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,12,6,"2856, 840",213153306-1080779696,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,12,7,"2856, 840",213153306-1080833366,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,12,8,"2856, 840",213153306-1080779697,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,12,9,"2856, 840",213153306-1080833367,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,12,10,"2856, 840",213153306-1080779698,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,12,11,"2856, 840",213153306-1080833368,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,12,12,"2856, 840",213153306-1080779699,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,12,13,"2856, 840",213153306-1080833369,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,12,14,"2856, 840",213153306-1080779700,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,12,15,"2856, 840",213153306-1080833370,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,12,16,"2856, 840",213153306-1080779701,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,13,1,"2856, 840",219453308-1085548788,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,13,2,"2856, 840",219453308-1085548789,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,13,3,"2856, 840",219453308-1085548790,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,13,4,"2856, 840",219453308-1085548791,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,13,5,"2856, 840",219453308-1085548792,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,13,6,"2856, 840",219453308-1085548793,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,13,7,"2856, 840",219453308-1085548794,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,13,8,"2856, 840",219453308-1085548795,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,13,9,"2856, 840",219453308-1085548796,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,13,10,"2856, 840",219453308-1085548797,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,13,11,"2856, 840",219453308-1085548798,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,13,12,"2856, 840",219453308-1085548799,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,13,13,"2856, 840",219453308-1085548800,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,13,14,"2856, 840",219453308-1085548801,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,13,15,"2856, 840",219453308-1085548802,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,13,16,"2856, 840",219453308-1085548803,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,14,1,"2856, 840",226653397-1093114100,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,14,2,"2856, 840",226653397-1093076673,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,14,3,"2856, 840",226653397-1093114101,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,14,4,"2856, 840",226653397-1093076674,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,14,5,"2856, 840",226653397-1093114102,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,14,6,"2856, 840",226653397-1093076675,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,14,7,"2856, 840",226653397-1093114103,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,14,8,"2856, 840",226653397-1093076676,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,14,9,"2856, 840",226653397-1093114104,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,14,10,"2856, 840",226653397-1093076677,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,14,11,"2856, 840",226653397-1093114105,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,14,12,"2856, 840",226653397-1093076678,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,14,13,"2856, 840",226653397-1093114106,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,14,14,"2856, 840",226653397-1093076679,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,14,15,"2856, 840",226653397-1093114107,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,14,16,"2856, 840",226653397-1093076680,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,15,1,"2856, 840",318153342-1422015378,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,15,2,"2856, 840",318153342-1422099955,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,15,3,"2856, 840",318153342-1422015379,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,15,4,"2856, 840",318153342-1422099956,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,15,5,"2856, 840",318153342-1422015380,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,15,6,"2856, 840",318153342-1422099957,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,15,7,"2856, 840",318153342-1422015381,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,15,8,"2856, 840",318153342-1422099958,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,15,9,"2856, 840",318153342-1422015382,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,15,10,"2856, 840",318153342-1422099959,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,15,11,"2856, 840",318153342-1422015383,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,15,12,"2856, 840",318153342-1422099960,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,15,13,"2856, 840",318153342-1422015384,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,15,14,"2856, 840",318153342-1422099961,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,15,15,"2856, 840",318153342-1422015385,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,15,16,"2856, 840",318153342-1422099962,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,16,1,"2856, 840",465903341-1892714002,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,16,2,"2856, 840",465903341-1892508640,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,16,3,"2856, 840",465903341-1892714003,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,16,4,"2856, 840",465903341-1892508641,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,16,5,"2856, 840",465903341-1892714004,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,16,6,"2856, 840",465903341-1892508642,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,16,7,"2856, 840",465903341-1892714005,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,16,8,"2856, 840",465903341-1892508643,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,16,9,"2856, 840",465903341-1892714006,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,16,10,"2856, 840",465903341-1892508644,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,16,11,"2856, 840",465903341-1892714007,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,16,12,"2856, 840",465903341-1892508645,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,16,13,"2856, 840",465903341-1892714008,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,16,14,"2856, 840",465903341-1892508646,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,16,15,"2856, 840",465903341-1892714009,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,16,16,"2856, 840",465903341-1892508647,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,17,1,"2856, 840",539178349-2080599122,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,17,2,"2856, 840",539178349-2080502973,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,17,3,"2856, 840",539178349-2080599123,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,17,4,"2856, 840",539178349-2080502974,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,17,5,"2856, 840",539178349-2080599124,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,17,6,"2856, 840",539178349-2080502975,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,17,7,"2856, 840",539178349-2080599125,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,17,8,"2856, 840",539178349-2080502976,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,17,9,"2856, 840",539178349-2080599126,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,17,10,"2856, 840",539178349-2080502977,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,17,11,"2856, 840",539178349-2080599127,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,17,12,"2856, 840",539178349-2080502978,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,17,13,"2856, 840",539178349-2080599128,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,17,14,"2856, 840",539178349-2080502979,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,17,15,"2856, 840",539178349-2080599129,GPON02-D2-GPI-4,FIBERHOME
172.28.114.23,17,16,"2856, 840",539178349-2080502980,GPON02-D2-GPI-4,FIBERHOME
172.28.114.24,1,1,"2835,,847",12308945-75845753,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,1,2,"2835,,847",12308945-75845754,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,1,3,"2835,,847",12308945-75845755,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,1,4,"2835,,847",12308945-75845756,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,1,5,"2835,,847",12308945-75845757,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,1,6,"2835,,847",12308945-75845758,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,1,7,"2835,,847",12308945-75845759,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,1,8,"2835,,847",12308945-75845760,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,1,9,"2835,,847",12308945-75845761,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,1,10,"2835,,847",12308945-75845762,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,1,11,"2835,,847",12308945-75845763,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,1,12,"2835,,847",12308945-75845764,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,1,13,"2835,,847",12308945-75845766,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,1,14,"2835,,847",12308945-75845768,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,1,15,"2835,,847",12308945-75845770,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,1,16,"2835,,847",12308945-75845772,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,2,1,"2835,,847",419328341-1495361508,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,2,2,"2835,,847",419328341-1495290973,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,2,3,"2835,,847",419328341-1495361509,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,2,4,"2835,,847",419328341-1495290974,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,2,5,"2835,,847",419328341-1495361510,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,2,6,"2835,,847",419328341-1495290975,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,2,7,"2835,,847",419328341-1495361511,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,2,8,"2835,,847",419328341-1495290976,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,2,9,"2835,,847",419328341-1495361512,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,2,10,"2835,,847",419328341-1495290977,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,2,11,"2835,,847",419328341-1495361513,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,2,12,"2835,,847",419328341-1495290978,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,2,13,"2835,,847",419328341-1495361514,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,2,14,"2835,,847",419328341-1495290979,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,2,15,"2835,,847",419328341-1495361515,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,2,16,"2835,,847",419328341-1495290980,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,3,1,"2835,,847",296403341-1409772172,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,3,2,"2835,,847",296403341-1409772173,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,3,3,"2835,,847",296403341-1409772174,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,3,4,"2835,,847",296403341-1409772175,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,3,5,"2835,,847",296403341-1409772176,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,3,6,"2835,,847",296403341-1409772177,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,3,7,"2835,,847",296403341-1409772178,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,3,8,"2835,,847",296403341-1409772179,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,3,9,"2835,,847",296403341-1409772180,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,3,10,"2835,,847",296403341-1409772181,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,3,11,"2835,,847",296403341-1409772182,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,3,12,"2835,,847",296403341-1409772183,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,3,13,"2835,,847",296403341-1409772184,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,3,14,"2835,,847",296403341-1409772185,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,3,15,"2835,,847",296403341-1409772186,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,3,16,"2835,,847",296403341-1409772187,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,4,1,"2835,,847",297678358-1410342551,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,4,2,"2835,,847",297678358-1410342552,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,4,3,"2835,,847",297678358-1410342553,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,4,4,"2835,,847",297678358-1410342554,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,4,5,"2835,,847",297678358-1410342555,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,4,6,"2835,,847",297678358-1410342556,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,4,7,"2835,,847",297678358-1410342557,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,4,8,"2835,,847",297678358-1410342558,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,4,9,"2835,,847",297678358-1410342559,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,4,10,"2835,,847",297678358-1410342560,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,4,11,"2835,,847",297678358-1410342561,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,4,12,"2835,,847",297678358-1410342562,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,4,13,"2835,,847",297678358-1410342563,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,4,14,"2835,,847",297678358-1410342564,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,4,15,"2835,,847",297678358-1410342565,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,4,16,"2835,,847",297678358-1410342566,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,5,1,"2835,,847",318828342-1422327125,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,5,2,"2835,,847",318828342-1422407084,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,5,3,"2835,,847",318828342-1422327126,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,5,4,"2835,,847",318828342-1422407085,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,5,5,"2835,,847",318828342-1422327127,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,5,6,"2835,,847",318828342-1422407086,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,5,7,"2835,,847",318828342-1422327128,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,5,8,"2835,,847",318828342-1422407087,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,5,9,"2835,,847",318828342-1422327129,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,5,10,"2835,,847",318828342-1422407088,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,5,11,"2835,,847",318828342-1422327130,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,5,12,"2835,,847",318828342-1422407089,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,5,13,"2835,,847",318828342-1422327131,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,5,14,"2835,,847",318828342-1422407090,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,5,15,"2835,,847",318828342-1422327132,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,5,16,"2835,,847",318828342-1422407091,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,6,1,"2835,,847",12308973-75846169,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,6,1,"2835,,847",607353366-2144172487,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,6,2,"2835,,847",12308973-75846170,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,6,2,"2835,,847",607353366-2144238445,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,6,3,"2835,,847",12308973-75846171,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,6,3,"2835,,847",607353366-2144172488,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,6,4,"2835,,847",12308973-75846172,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,6,4,"2835,,847",607353366-2144238446,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,6,5,"2835,,847",12308973-75846173,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,6,5,"2835,,847",607353366-2144172489,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,6,6,"2835,,847",12308973-75846174,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,6,6,"2835,,847",607353366-2144238447,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,6,7,"2835,,847",12308973-75846175,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,6,7,"2835,,847",607353366-2144172490,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,6,8,"2835,,847",12308973-75846176,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,6,8,"2835,,847",607353366-2144238448,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,6,9,"2835,,847",607353366-2144172491,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,6,10,"2835,,847",607353366-2144238449,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,6,11,"2835,,847",607353366-2144172492,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,6,12,"2835,,847",607353366-2144238450,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,6,13,"2835,,847",607353366-2144172493,GPON02-D2-DMG-4,FIBERHOME
172.28.114.24,6,14,"2835,,847",607353366-2144238451,GPON02-D2-DMG-4,FIBERHOME
